"COU","Country","CORP_TAX","Corporate income tax rate","TAR","Targeted","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,30,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,30,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,30,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,30,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,28.05,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,28.05,,
"JPN","Japan","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,23.9,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,28,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,28,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,27,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,27,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,27,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,25,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,25,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,25,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,25,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,22,,
"KOR","Korea","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,22,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,31.2,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,31.2,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,22.88,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,21.84,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,21.84,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,22.05,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,22.05,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,22.47,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,22.47,,
"LUX","Luxembourg","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,22.47,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,35,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,34,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,33,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,28,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,28,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,30,,
"MEX","Mexico","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,30,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,34.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,31.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,29.6,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,25.5,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,25,,
"NLD","Netherlands","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,25,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,33,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,30,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,28,,
"NZL","New Zealand","CIT_RATE","Corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,23.75,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,28,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,27,,
"NOR","Norway","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,27,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2000","2000","PC","Percentage","0","units",,,30,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2001","2001","PC","Percentage","0","units",,,28,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2002","2002","PC","Percentage","0","units",,,28,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2003","2003","PC","Percentage","0","units",,,27,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,19,,
"POL","Poland","CIT_RATE","Corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,19,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,32,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,32,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,30,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,30,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2005","2005","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2006","2006","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2007","2007","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2008","2008","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2009","2009","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2010","2010","PC","Percentage","0","units",,,25,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2011","2011","PC","Percentage","0","units",,,27,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2012","2012","PC","Percentage","0","units",,,30,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2013","2013","PC","Percentage","0","units",,,30,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2014","2014","PC","Percentage","0","units",,,30,,
"PRT","Portugal","CIT_RATE","Corporate income tax rate","Y","Y","2015","2015","PC","Percentage","0","units",,,28,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,29,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,29,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,25,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,25,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2004","2004","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2005","2005","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2006","2006","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2007","2007","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2008","2008","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2009","2009","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2010","2010","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2011","2011","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2012","2012","PC","Percentage","0","units",,,19,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2013","2013","PC","Percentage","0","units",,,23,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2014","2014","PC","Percentage","0","units",,,22,,
"SVK","Slovak Republic","CIT_RATE","Corporate income tax rate","N","N","2015","2015","PC","Percentage","0","units",,,22,,
"ESP","Spain","CIT_RATE","Corporate income tax rate","Y","Y","2000","2000","PC","Percentage","0","units",,,35,,
"ESP","Spain","CIT_RATE","Corporate income tax rate","Y","Y","2001","2001","PC","Percentage","0","units",,,35,,
"ESP","Spain","CIT_RATE","Corporate income tax rate","Y","Y","2002","2002","PC","Percentage","0","units",,,35,,
"ESP","Spain","CIT_RATE","Corporate income tax rate","Y","Y","2003","2003","PC","Percentage","0","units",,,35,,
"ESP","Spain","CIT_RATE","Corporate income tax rate","Y","Y","2004","2004","PC","Percentage","0","units",,,35,,
